t, Pond Storage,t, Pond Outflow,t, Pond Inflow,t, Rain
40428.38000,45.4723,40428.38000,0.193015,40428.38000,1.05216e-05,40428.38000,0
40428.39000,45.4704,40428.39000,0.192852,40428.39000,1.04997e-05,40428.39000,0
40428.40000,45.4685,40428.40000,0.19269,40428.40000,1.04779e-05,40428.40000,0
40428.41000,45.4667,40428.41000,0.192528,40428.41000,1.0456e-05,40428.41000,0
40428.42000,45.4648,40428.42000,0.192366,40428.42000,1.04342e-05,40428.42000,0
40428.43000,45.4629,40428.43000,0.192203,40428.43000,1.04124e-05,40428.43000,0
40428.44000,45.461,40428.44000,0.192041,40428.44000,1.03905e-05,40428.44000,0
40428.45000,45.4592,40428.45000,0.191879,40428.45000,1.03687e-05,40428.45000,0
40428.46000,45.4573,40428.46000,0.191717,40428.46000,1.03469e-05,40428.46000,0
40428.47000,45.4554,40428.47000,0.191555,40428.47000,1.0325e-05,40428.47000,0
40428.48000,45.4536,40428.48000,0.191392,40428.48000,1.03032e-05,40428.48000,0
40428.49000,45.4517,40428.49000,0.19123,40428.49000,1.02814e-05,40428.49000,0
40428.50000,45.4498,40428.50000,0.191068,40428.50000,1.02595e-05,40428.50000,0
40428.51000,45.4479,40428.51000,0.190906,40428.51000,1.02377e-05,40428.51000,0
40428.52000,45.4461,40428.52000,0.190744,40428.52000,1.02158e-05,40428.52000,0
40428.53000,45.4442,40428.53000,0.190581,40428.53000,1.0194e-05,40428.53000,0
40428.54000,45.4423,40428.54000,0.190419,40428.54000,1.01722e-05,40428.54000,0
40428.55000,45.4404,40428.55000,0.190257,40428.55000,1.01503e-05,40428.55000,0
40428.56000,45.4386,40428.56000,0.190095,40428.56000,1.01285e-05,40428.56000,0
40428.57000,45.4367,40428.57000,0.189932,40428.57000,1.01067e-05,40428.57000,0
40428.58000,45.4348,40428.58000,0.18977,40428.58000,1.00848e-05,40428.58000,0
40428.59000,45.433,40428.59000,0.189608,40428.59000,1.0063e-05,40428.59000,0
40428.60000,45.4311,40428.60000,0.189446,40428.60000,1.00411e-05,40428.60000,0
40428.61000,45.4292,40428.61000,0.189284,40428.61000,1.00193e-05,40428.61000,0
40428.62000,45.4273,40428.62000,0.189121,40428.62000,9.99747e-06,40428.62000,0
40428.63000,45.4255,40428.63000,0.188959,40428.63000,9.97564e-06,40428.63000,0
40428.64000,45.4236,40428.64000,0.188797,40428.64000,9.9538e-06,40428.64000,0
40428.65000,45.4217,40428.65000,0.188635,40428.65000,9.93196e-06,40428.65000,0
40428.66000,45.4199,40428.66000,0.188473,40428.66000,9.91013e-06,40428.66000,0
40428.67000,45.418,40428.67000,0.18831,40428.67000,9.88829e-06,40428.67000,0
40428.68000,45.4161,40428.68000,0.188148,40428.68000,9.86645e-06,40428.68000,0
40428.69000,45.4142,40428.69000,0.187986,40428.69000,9.84462e-06,40428.69000,0
40428.70000,45.4124,40428.70000,0.187824,40428.70000,9.82278e-06,40428.70000,0
40428.71000,45.4105,40428.71000,0.187661,40428.71000,9.80094e-06,40428.71000,0
40428.72000,45.4086,40428.72000,0.187499,40428.72000,9.7791e-06,40428.72000,0
40428.73000,45.4068,40428.73000,0.187338,40428.73000,9.75756e-06,40428.73000,0
40428.74000,45.405,40428.74000,0.187186,40428.74000,9.73864e-06,40428.74000,0
40428.75000,45.4032,40428.75000,0.187034,40428.75000,9.71973e-06,40428.75000,0
40428.76000,45.4014,40428.76000,0.186882,40428.76000,9.70081e-06,40428.76000,0
40428.77000,45.3996,40428.77000,0.18673,40428.77000,9.68189e-06,40428.77000,0
40428.78000,45.3978,40428.78000,0.186578,40428.78000,9.66298e-06,40428.78000,0
40428.79000,45.396,40428.79000,0.186426,40428.79000,9.64406e-06,40428.79000,0
40428.80000,45.3942,40428.80000,0.186275,40428.80000,9.62515e-06,40428.80000,0
40428.81000,45.3924,40428.81000,0.186123,40428.81000,9.60623e-06,40428.81000,0
40428.82000,45.3906,40428.82000,0.185971,40428.82000,9.58732e-06,40428.82000,0
40428.83000,45.3888,40428.83000,0.185819,40428.83000,9.5684e-06,40428.83000,0
40428.84000,45.387,40428.84000,0.185667,40428.84000,9.54949e-06,40428.84000,0
40428.85000,45.3852,40428.85000,0.185515,40428.85000,9.53057e-06,40428.85000,0
40428.86000,45.3834,40428.86000,0.185363,40428.86000,9.51166e-06,40428.86000,0
40428.87000,45.3816,40428.87000,0.185211,40428.87000,9.49274e-06,40428.87000,0
40428.88000,45.3798,40428.88000,0.185059,40428.88000,9.47383e-06,40428.88000,0
40428.89000,45.378,40428.89000,0.184907,40428.89000,9.45491e-06,40428.89000,0
40428.90000,45.3762,40428.90000,0.184755,40428.90000,9.436e-06,40428.90000,0
40428.91000,45.3744,40428.91000,0.184603,40428.91000,9.41708e-06,40428.91000,0
40428.92000,45.3726,40428.92000,0.184451,40428.92000,9.39817e-06,40428.92000,0
40428.93000,45.3708,40428.93000,0.1843,40428.93000,9.37925e-06,40428.93000,0
40428.94000,45.369,40428.94000,0.184148,40428.94000,9.36034e-06,40428.94000,0
40428.95000,45.3672,40428.95000,0.183996,40428.95000,9.34142e-06,40428.95000,0
40428.96000,45.3654,40428.96000,0.183844,40428.96000,9.32251e-06,40428.96000,0
40428.97000,45.3636,40428.97000,0.183692,40428.97000,9.30359e-06,40428.97000,0
40428.98000,45.3619,40428.98000,0.18354,40428.98000,9.28467e-06,40428.98000,0
40428.99000,45.3601,40428.99000,0.183388,40428.99000,9.26576e-06,40428.99000,0
40429.00000,45.3583,40429.00000,0.183236,40429.00000,9.24684e-06,40429.00000,0
40429.01000,45.3565,40429.01000,0.183084,40429.01000,9.22793e-06,40429.01000,0
40429.02000,45.3547,40429.02000,0.182932,40429.02000,9.20901e-06,40429.02000,0
40429.03000,45.3529,40429.03000,0.18278,40429.03000,9.1901e-06,40429.03000,0
40429.04000,45.3511,40429.04000,0.182628,40429.04000,9.17118e-06,40429.04000,0
40429.05000,45.3493,40429.05000,0.182476,40429.05000,9.15227e-06,40429.05000,0
40429.06000,45.3475,40429.06000,0.182324,40429.06000,9.13335e-06,40429.06000,0
40429.07000,45.3457,40429.07000,0.182173,40429.07000,9.11444e-06,40429.07000,0
40429.08000,45.3439,40429.08000,0.182021,40429.08000,9.09552e-06,40429.08000,0
40429.09000,45.3421,40429.09000,0.181869,40429.09000,9.07661e-06,40429.09000,0
40429.10000,45.3403,40429.10000,0.181717,40429.10000,9.05769e-06,40429.10000,0
40429.11000,45.3385,40429.11000,0.181565,40429.11000,9.03878e-06,40429.11000,0
40429.12000,45.3367,40429.12000,0.181413,40429.12000,9.01986e-06,40429.12000,0
40429.13000,45.3349,40429.13000,0.181261,40429.13000,9.00095e-06,40429.13000,0
40429.14000,45.3331,40429.14000,0.181109,40429.14000,8.98203e-06,40429.14000,0
40429.15000,45.3313,40429.15000,0.180957,40429.15000,8.96312e-06,40429.15000,0
40429.16000,45.3295,40429.16000,0.180805,40429.16000,8.9442e-06,40429.16000,0
40429.17000,45.3277,40429.17000,0.180653,40429.17000,8.92528e-06,40429.17000,0
40429.18000,45.3259,40429.18000,0.180501,40429.18000,8.90637e-06,40429.18000,0
40429.19000,45.3241,40429.19000,0.180349,40429.19000,8.88745e-06,40429.19000,0
40429.20000,45.3223,40429.20000,0.180197,40429.20000,8.86854e-06,40429.20000,0
40429.21000,45.3205,40429.21000,0.180046,40429.21000,8.84962e-06,40429.21000,0
40429.22000,45.3187,40429.22000,0.179894,40429.22000,8.83071e-06,40429.22000,0
40429.23000,45.317,40429.23000,0.179743,40429.23000,8.81203e-06,40429.23000,0
40429.24000,45.3152,40429.24000,0.1796,40429.24000,8.79556e-06,40429.24000,0
40429.25000,45.3135,40429.25000,0.179458,40429.25000,8.77909e-06,40429.25000,0
40429.26000,45.3118,40429.26000,0.179315,40429.26000,8.76261e-06,40429.26000,0
40429.27000,45.3101,40429.27000,0.179173,40429.27000,8.74614e-06,40429.27000,0
40429.28000,45.3083,40429.28000,0.17903,40429.28000,8.72967e-06,40429.28000,0
40429.29000,45.3066,40429.29000,0.178888,40429.29000,8.71319e-06,40429.29000,0
40429.30000,45.3049,40429.30000,0.178745,40429.30000,8.69672e-06,40429.30000,0
40429.31000,45.3032,40429.31000,0.178603,40429.31000,8.68025e-06,40429.31000,0
40429.32000,45.3014,40429.32000,0.17846,40429.32000,8.66377e-06,40429.32000,0
40429.33000,45.2997,40429.33000,0.178318,40429.33000,8.6473e-06,40429.33000,0
40429.34000,45.298,40429.34000,0.178175,40429.34000,8.63083e-06,40429.34000,0
40429.35000,45.2963,40429.35000,0.178033,40429.35000,8.61435e-06,40429.35000,0
40429.36000,45.2945,40429.36000,0.17789,40429.36000,8.59788e-06,40429.36000,0
40429.37000,45.2928,40429.37000,0.177748,40429.37000,8.58141e-06,40429.37000,0
40429.38000,45.2911,40429.38000,0.177605,40429.38000,8.56493e-06,40429.38000,0
40429.39000,45.2894,40429.39000,0.177463,40429.39000,8.54846e-06,40429.39000,0
40429.40000,45.2876,40429.40000,0.17732,40429.40000,8.53199e-06,40429.40000,0
40429.41000,45.2859,40429.41000,0.177178,40429.41000,8.51551e-06,40429.41000,0
40429.42000,45.2842,40429.42000,0.177035,40429.42000,8.49904e-06,40429.42000,0
40429.43000,45.2825,40429.43000,0.176893,40429.43000,8.48257e-06,40429.43000,0
40429.44000,45.2807,40429.44000,0.17675,40429.44000,8.46609e-06,40429.44000,0
40429.45000,45.279,40429.45000,0.176608,40429.45000,8.44962e-06,40429.45000,0
40429.46000,45.2773,40429.46000,0.176465,40429.46000,8.43315e-06,40429.46000,0
40429.47000,45.2756,40429.47000,0.176323,40429.47000,8.41667e-06,40429.47000,0
40429.48000,45.2738,40429.48000,0.17618,40429.48000,8.4002e-06,40429.48000,0
40429.49000,45.2721,40429.49000,0.176038,40429.49000,8.38373e-06,40429.49000,0
40429.50000,45.2704,40429.50000,0.175895,40429.50000,8.36725e-06,40429.50000,0
40429.51000,45.2687,40429.51000,0.175753,40429.51000,8.35078e-06,40429.51000,0
40429.52000,45.2669,40429.52000,0.17561,40429.52000,8.33431e-06,40429.52000,0
40429.53000,45.2652,40429.53000,0.175468,40429.53000,8.31783e-06,40429.53000,0
40429.54000,45.2635,40429.54000,0.175325,40429.54000,8.30136e-06,40429.54000,0
40429.55000,45.2618,40429.55000,0.175183,40429.55000,8.28489e-06,40429.55000,0
40429.56000,45.26,40429.56000,0.17504,40429.56000,8.26841e-06,40429.56000,0
40429.57000,45.2583,40429.57000,0.174898,40429.57000,8.25194e-06,40429.57000,0
40429.58000,45.2566,40429.58000,0.174755,40429.58000,8.23547e-06,40429.58000,0
40429.59000,45.2549,40429.59000,0.174613,40429.59000,8.21899e-06,40429.59000,0
40429.60000,45.2531,40429.60000,0.17447,40429.60000,8.20252e-06,40429.60000,0
40429.61000,45.2514,40429.61000,0.174328,40429.61000,8.18605e-06,40429.61000,0
40429.62000,45.2497,40429.62000,0.174185,40429.62000,8.16957e-06,40429.62000,0
40429.63000,45.2479,40429.63000,0.174043,40429.63000,8.1531e-06,40429.63000,0
40429.64000,45.2462,40429.64000,0.1739,40429.64000,8.13663e-06,40429.64000,0
40429.65000,45.2445,40429.65000,0.173758,40429.65000,8.12015e-06,40429.65000,0
40429.66000,45.2428,40429.66000,0.173615,40429.66000,8.10368e-06,40429.66000,0
40429.67000,45.241,40429.67000,0.173473,40429.67000,8.08721e-06,40429.67000,0
40429.68000,45.2393,40429.68000,0.17333,40429.68000,8.07073e-06,40429.68000,0
40429.69000,45.2376,40429.69000,0.173187,40429.69000,8.05426e-06,40429.69000,0
40429.70000,45.2359,40429.70000,0.173045,40429.70000,8.03779e-06,40429.70000,0
40429.71000,45.2341,40429.71000,0.172902,40429.71000,8.02131e-06,40429.71000,0
40429.72000,45.2324,40429.72000,0.17276,40429.72000,8.00484e-06,40429.72000,0
40429.73000,45.2307,40429.73000,0.172618,40429.73000,7.98857e-06,40429.73000,0
40429.74000,45.229,40429.74000,0.172484,40429.74000,7.97415e-06,40429.74000,0
40429.75000,45.2274,40429.75000,0.172351,40429.75000,7.95973e-06,40429.75000,0
40429.76000,45.2257,40429.76000,0.172217,40429.76000,7.94531e-06,40429.76000,0
40429.77000,45.2241,40429.77000,0.172083,40429.77000,7.93089e-06,40429.77000,0
40429.78000,45.2224,40429.78000,0.171949,40429.78000,7.91647e-06,40429.78000,0
40429.79000,45.2208,40429.79000,0.171815,40429.79000,7.90206e-06,40429.79000,0
40429.80000,45.2191,40429.80000,0.171681,40429.80000,7.88764e-06,40429.80000,0
40429.81000,45.2174,40429.81000,0.171547,40429.81000,7.87322e-06,40429.81000,0
40429.82000,45.2158,40429.82000,0.171414,40429.82000,7.8588e-06,40429.82000,0
40429.83000,45.2141,40429.83000,0.17128,40429.83000,7.84438e-06,40429.83000,0
40429.84000,45.2125,40429.84000,0.171146,40429.84000,7.82996e-06,40429.84000,0
40429.85000,45.2108,40429.85000,0.171012,40429.85000,7.81554e-06,40429.85000,0
40429.86000,45.2092,40429.86000,0.170878,40429.86000,7.80112e-06,40429.86000,0
40429.87000,45.2075,40429.87000,0.170744,40429.87000,7.7867e-06,40429.87000,0
40429.88000,45.2058,40429.88000,0.170611,40429.88000,7.77229e-06,40429.88000,0
40429.89000,45.2042,40429.89000,0.170477,40429.89000,7.75787e-06,40429.89000,0
40429.90000,45.2025,40429.90000,0.170343,40429.90000,7.74345e-06,40429.90000,0
40429.91000,45.2009,40429.91000,0.170209,40429.91000,7.72903e-06,40429.91000,0
40429.92000,45.1992,40429.92000,0.170075,40429.92000,7.71461e-06,40429.92000,0
40429.93000,45.1975,40429.93000,0.169941,40429.93000,7.70019e-06,40429.93000,0
40429.94000,45.1959,40429.94000,0.169807,40429.94000,7.68577e-06,40429.94000,0
40429.95000,45.1942,40429.95000,0.169674,40429.95000,7.67135e-06,40429.95000,0
40429.96000,45.1926,40429.96000,0.16954,40429.96000,7.65693e-06,40429.96000,0
40429.97000,45.1909,40429.97000,0.169406,40429.97000,7.64251e-06,40429.97000,0
40429.98000,45.1893,40429.98000,0.169272,40429.98000,7.6281e-06,40429.98000,0
40429.99000,45.1876,40429.99000,0.169138,40429.99000,7.61368e-06,40429.99000,0
40430.00000,45.1859,40430.00000,0.169004,40430.00000,7.59926e-06,40430.00000,0
40430.01000,45.1843,40430.01000,0.16887,40430.01000,7.58484e-06,40430.01000,0
40430.02000,45.1826,40430.02000,0.168737,40430.02000,7.57042e-06,40430.02000,0
40430.03000,45.181,40430.03000,0.168603,40430.03000,7.556e-06,40430.03000,0
40430.04000,45.1793,40430.04000,0.168469,40430.04000,7.54158e-06,40430.04000,0
40430.05000,45.1776,40430.05000,0.168335,40430.05000,7.52716e-06,40430.05000,0
40430.06000,45.176,40430.06000,0.168201,40430.06000,7.51274e-06,40430.06000,0
40430.07000,45.1743,40430.07000,0.168067,40430.07000,7.49832e-06,40430.07000,0
40430.08000,45.1727,40430.08000,0.167933,40430.08000,7.48391e-06,40430.08000,0
40430.09000,45.171,40430.09000,0.1678,40430.09000,7.46949e-06,40430.09000,0
40430.10000,45.1694,40430.10000,0.167666,40430.10000,7.45507e-06,40430.10000,0
40430.11000,45.1677,40430.11000,0.167532,40430.11000,7.44065e-06,40430.11000,0
40430.12000,45.166,40430.12000,0.167398,40430.12000,7.42623e-06,40430.12000,0
40430.13000,45.1644,40430.13000,0.167264,40430.13000,7.41181e-06,40430.13000,0
40430.14000,45.1627,40430.14000,0.16713,40430.14000,7.39739e-06,40430.14000,0
40430.15000,45.1611,40430.15000,0.166996,40430.15000,7.38297e-06,40430.15000,0
40430.16000,45.1594,40430.16000,0.166863,40430.16000,7.36855e-06,40430.16000,0
40430.17000,45.1577,40430.17000,0.166729,40430.17000,7.35413e-06,40430.17000,0
40430.18000,45.1561,40430.18000,0.166595,40430.18000,7.33972e-06,40430.18000,0
40430.19000,45.1544,40430.19000,0.166461,40430.19000,7.3253e-06,40430.19000,0
40430.20000,45.1528,40430.20000,0.166327,40430.20000,7.31088e-06,40430.20000,0
40430.21000,45.1511,40430.21000,0.166193,40430.21000,7.29646e-06,40430.21000,0
40430.22000,45.1495,40430.22000,0.166059,40430.22000,7.28204e-06,40430.22000,0
40430.23000,45.1478,40430.23000,0.165926,40430.23000,7.26779e-06,40430.23000,0
40430.24000,45.1462,40430.24000,0.1658,40430.24000,7.25511e-06,40430.24000,0
40430.25000,45.1446,40430.25000,0.165675,40430.25000,7.24243e-06,40430.25000,0
40430.26000,45.143,40430.26000,0.165549,40430.26000,7.22975e-06,40430.26000,0
40430.27000,45.1414,40430.27000,0.165423,40430.27000,7.21707e-06,40430.27000,0
40430.28000,45.1398,40430.28000,0.165297,40430.28000,7.20439e-06,40430.28000,0
40430.29000,45.1382,40430.29000,0.165171,40430.29000,7.19171e-06,40430.29000,0
40430.30000,45.1366,40430.30000,0.165045,40430.30000,7.17903e-06,40430.30000,0
40430.31000,45.135,40430.31000,0.164919,40430.31000,7.16635e-06,40430.31000,0
40430.32000,45.1334,40430.32000,0.164793,40430.32000,7.15367e-06,40430.32000,0
40430.33000,45.1319,40430.33000,0.164667,40430.33000,7.14099e-06,40430.33000,0
40430.34000,45.1303,40430.34000,0.164541,40430.34000,7.12831e-06,40430.34000,0
40430.35000,45.1287,40430.35000,0.164416,40430.35000,7.11563e-06,40430.35000,0
40430.36000,45.1271,40430.36000,0.16429,40430.36000,7.10295e-06,40430.36000,0
40430.37000,45.1255,40430.37000,0.164164,40430.37000,7.09027e-06,40430.37000,0
40430.38000,45.1239,40430.38000,0.164038,40430.38000,7.07759e-06,40430.38000,0
40430.39000,45.1223,40430.39000,0.163912,40430.39000,7.06491e-06,40430.39000,0
40430.40000,45.1207,40430.40000,0.163786,40430.40000,7.05223e-06,40430.40000,0
40430.41000,45.1191,40430.41000,0.16366,40430.41000,7.03955e-06,40430.41000,0
40430.42000,45.1175,40430.42000,0.163534,40430.42000,7.02687e-06,40430.42000,0
40430.43000,45.1159,40430.43000,0.163408,40430.43000,7.01419e-06,40430.43000,0
40430.44000,45.1143,40430.44000,0.163282,40430.44000,7.00151e-06,40430.44000,0
40430.45000,45.1127,40430.45000,0.163157,40430.45000,6.98883e-06,40430.45000,0
40430.46000,45.1111,40430.46000,0.163031,40430.46000,6.97615e-06,40430.46000,0
40430.47000,45.1095,40430.47000,0.162905,40430.47000,6.96347e-06,40430.47000,0
40430.48000,45.1079,40430.48000,0.162779,40430.48000,6.95079e-06,40430.48000,0
40430.49000,45.1063,40430.49000,0.162653,40430.49000,6.93811e-06,40430.49000,0
40430.50000,45.1047,40430.50000,0.162527,40430.50000,6.92543e-06,40430.50000,0
40430.51000,45.1031,40430.51000,0.162401,40430.51000,6.91275e-06,40430.51000,0
40430.52000,45.1015,40430.52000,0.162275,40430.52000,6.90007e-06,40430.52000,0
40430.53000,45.0999,40430.53000,0.162149,40430.53000,6.88739e-06,40430.53000,0
40430.54000,45.0984,40430.54000,0.162023,40430.54000,6.87471e-06,40430.54000,0
40430.55000,45.0968,40430.55000,0.161898,40430.55000,6.86203e-06,40430.55000,0
40430.56000,45.0952,40430.56000,0.161772,40430.56000,6.84935e-06,40430.56000,0
40430.57000,45.0936,40430.57000,0.161646,40430.57000,6.83667e-06,40430.57000,0
40430.58000,45.092,40430.58000,0.16152,40430.58000,6.82399e-06,40430.58000,0
40430.59000,45.0904,40430.59000,0.161394,40430.59000,6.81131e-06,40430.59000,0
40430.60000,45.0888,40430.60000,0.161268,40430.60000,6.79863e-06,40430.60000,0
40430.61000,45.0872,40430.61000,0.161142,40430.61000,6.78595e-06,40430.61000,0
40430.62000,45.0856,40430.62000,0.161016,40430.62000,6.77327e-06,40430.62000,0
40430.63000,45.084,40430.63000,0.16089,40430.63000,6.76059e-06,40430.63000,0
40430.64000,45.0824,40430.64000,0.160764,40430.64000,6.74791e-06,40430.64000,0
40430.65000,45.0808,40430.65000,0.160639,40430.65000,6.73523e-06,40430.65000,0
40430.66000,45.0792,40430.66000,0.160513,40430.66000,6.72255e-06,40430.66000,0
40430.67000,45.0776,40430.67000,0.160387,40430.67000,6.70987e-06,40430.67000,0
40430.68000,45.076,40430.68000,0.160261,40430.68000,6.69719e-06,40430.68000,0
40430.69000,45.0744,40430.69000,0.160135,40430.69000,6.68451e-06,40430.69000,0
40430.70000,45.0728,40430.70000,0.160009,40430.70000,6.67183e-06,40430.70000,0
40430.71000,45.0712,40430.71000,0.159883,40430.71000,6.65915e-06,40430.71000,0
40430.72000,45.0696,40430.72000,0.159757,40430.72000,6.64647e-06,40430.72000,0
40430.73000,45.0681,40430.73000,0.159632,40430.73000,6.63394e-06,40430.73000,0
40430.74000,45.0665,40430.74000,0.159513,40430.74000,6.62274e-06,40430.74000,0
40430.75000,45.065,40430.75000,0.159395,40430.75000,6.61154e-06,40430.75000,0
40430.76000,45.0634,40430.76000,0.159276,40430.76000,6.60034e-06,40430.76000,0
40430.77000,45.0619,40430.77000,0.159158,40430.77000,6.58914e-06,40430.77000,0
40430.78000,45.0604,40430.78000,0.159039,40430.78000,6.57794e-06,40430.78000,0
40430.79000,45.0588,40430.79000,0.158921,40430.79000,6.56674e-06,40430.79000,0
40430.80000,45.0573,40430.80000,0.158802,40430.80000,6.55554e-06,40430.80000,0
40430.81000,45.0558,40430.81000,0.158683,40430.81000,6.54434e-06,40430.81000,0
40430.82000,45.0542,40430.82000,0.158565,40430.82000,6.53314e-06,40430.82000,0
40430.83000,45.0527,40430.83000,0.158446,40430.83000,6.52194e-06,40430.83000,0
40430.84000,45.0512,40430.84000,0.158328,40430.84000,6.51074e-06,40430.84000,0
40430.85000,45.0496,40430.85000,0.158209,40430.85000,6.49954e-06,40430.85000,0
40430.86000,45.0481,40430.86000,0.158091,40430.86000,6.48834e-06,40430.86000,0
40430.87000,45.0465,40430.87000,0.157972,40430.87000,6.47714e-06,40430.87000,0
40430.88000,45.045,40430.88000,0.157853,40430.88000,6.46594e-06,40430.88000,0
40430.89000,45.0435,40430.89000,0.157735,40430.89000,6.45474e-06,40430.89000,0
40430.90000,45.0419,40430.90000,0.157616,40430.90000,6.44354e-06,40430.90000,0
40430.91000,45.0404,40430.91000,0.157498,40430.91000,6.43235e-06,40430.91000,0
40430.92000,45.0389,40430.92000,0.157379,40430.92000,6.42115e-06,40430.92000,0
40430.93000,45.0373,40430.93000,0.15726,40430.93000,6.40995e-06,40430.93000,0
40430.94000,45.0358,40430.94000,0.157142,40430.94000,6.39875e-06,40430.94000,0
40430.95000,45.0343,40430.95000,0.157023,40430.95000,6.38755e-06,40430.95000,0
40430.96000,45.0327,40430.96000,0.156905,40430.96000,6.37635e-06,40430.96000,0
40430.97000,45.0312,40430.97000,0.156786,40430.97000,6.36515e-06,40430.97000,0
40430.98000,45.0297,40430.98000,0.156668,40430.98000,6.35395e-06,40430.98000,0
40430.99000,45.0281,40430.99000,0.156549,40430.99000,6.34275e-06,40430.99000,0
40431.00000,45.0266,40431.00000,0.15643,40431.00000,6.33155e-06,40431.00000,0
40431.01000,45.025,40431.01000,0.156312,40431.01000,6.32035e-06,40431.01000,0
40431.02000,45.0235,40431.02000,0.156193,40431.02000,6.30915e-06,40431.02000,0
40431.03000,45.022,40431.03000,0.156075,40431.03000,6.29795e-06,40431.03000,0
40431.04000,45.0204,40431.04000,0.155956,40431.04000,6.28675e-06,40431.04000,0
40431.05000,45.0189,40431.05000,0.155838,40431.05000,6.27555e-06,40431.05000,0
40431.06000,45.0174,40431.06000,0.155719,40431.06000,6.26435e-06,40431.06000,0
40431.07000,45.0158,40431.07000,0.1556,40431.07000,6.25315e-06,40431.07000,0
40431.08000,45.0143,40431.08000,0.155482,40431.08000,6.24195e-06,40431.08000,0
40431.09000,45.0128,40431.09000,0.155363,40431.09000,6.23075e-06,40431.09000,0
40431.10000,45.0112,40431.10000,0.155245,40431.10000,6.21955e-06,40431.10000,0
40431.11000,45.0097,40431.11000,0.155126,40431.11000,6.20835e-06,40431.11000,0
40431.12000,45.0081,40431.12000,0.155008,40431.12000,6.19715e-06,40431.12000,0
40431.13000,45.0066,40431.13000,0.154889,40431.13000,6.18595e-06,40431.13000,0
40431.14000,45.0051,40431.14000,0.15477,40431.14000,6.17475e-06,40431.14000,0
40431.15000,45.0035,40431.15000,0.154652,40431.15000,6.16355e-06,40431.15000,0
40431.16000,45.002,40431.16000,0.154533,40431.16000,6.15236e-06,40431.16000,0
40431.17000,45.0005,40431.17000,0.154415,40431.17000,6.14116e-06,40431.17000,0
40431.18000,44.9989,40431.18000,0.154296,40431.18000,6.12996e-06,40431.18000,0
40431.19000,44.9974,40431.19000,0.154177,40431.19000,6.11876e-06,40431.19000,0
40431.20000,44.9959,40431.20000,0.154059,40431.20000,6.10756e-06,40431.20000,0
40431.21000,44.9943,40431.21000,0.15394,40431.21000,6.09636e-06,40431.21000,0
40431.22000,44.9928,40431.22000,0.153822,40431.22000,6.08516e-06,40431.22000,0
40431.23000,44.9913,40431.23000,0.153704,40431.23000,6.07408e-06,40431.23000,0
40431.24000,44.9898,40431.24000,0.153592,40431.24000,6.06415e-06,40431.24000,0
40431.25000,44.9883,40431.25000,0.15348,40431.25000,6.05422e-06,40431.25000,0
40431.26000,44.9868,40431.26000,0.153368,40431.26000,6.04429e-06,40431.26000,0
40431.27000,44.9853,40431.27000,0.153257,40431.27000,6.03435e-06,40431.27000,0
40431.28000,44.9839,40431.28000,0.153145,40431.28000,6.02442e-06,40431.28000,0
40431.29000,44.9824,40431.29000,0.153033,40431.29000,6.01449e-06,40431.29000,0
40431.30000,44.9809,40431.30000,0.152921,40431.30000,6.00456e-06,40431.30000,0
40431.31000,44.9794,40431.31000,0.152809,40431.31000,5.99462e-06,40431.31000,0
40431.32000,44.9779,40431.32000,0.152697,40431.32000,5.98469e-06,40431.32000,0
40431.33000,44.9765,40431.33000,0.152586,40431.33000,5.97476e-06,40431.33000,0
40431.34000,44.975,40431.34000,0.152474,40431.34000,5.96483e-06,40431.34000,0
40431.35000,44.9735,40431.35000,0.152362,40431.35000,5.95489e-06,40431.35000,0
40431.36000,44.972,40431.36000,0.15225,40431.36000,5.94496e-06,40431.36000,0
40431.37000,44.9705,40431.37000,0.152138,40431.37000,5.93503e-06,40431.37000,0
40431.38000,44.9691,40431.38000,0.152027,40431.38000,5.92509e-06,40431.38000,0
40431.39000,44.9676,40431.39000,0.151915,40431.39000,5.91516e-06,40431.39000,0
40431.40000,44.9661,40431.40000,0.151803,40431.40000,5.90523e-06,40431.40000,0
40431.41000,44.9646,40431.41000,0.151691,40431.41000,5.8953e-06,40431.41000,0
40431.42000,44.9631,40431.42000,0.151579,40431.42000,5.88536e-06,40431.42000,0
40431.43000,44.9617,40431.43000,0.151467,40431.43000,5.87543e-06,40431.43000,0
40431.44000,44.9602,40431.44000,0.151356,40431.44000,5.8655e-06,40431.44000,0
40431.45000,44.9587,40431.45000,0.151244,40431.45000,5.85557e-06,40431.45000,0
40431.46000,44.9572,40431.46000,0.151132,40431.46000,5.84563e-06,40431.46000,0
40431.47000,44.9557,40431.47000,0.15102,40431.47000,5.8357e-06,40431.47000,0
40431.48000,44.9543,40431.48000,0.150908,40431.48000,5.82577e-06,40431.48000,0
40431.49000,44.9528,40431.49000,0.150797,40431.49000,5.81584e-06,40431.49000,0
40431.50000,44.9513,40431.50000,0.150685,40431.50000,5.8059e-06,40431.50000,0
40431.51000,44.9498,40431.51000,0.150573,40431.51000,5.79597e-06,40431.51000,0
40431.52000,44.9483,40431.52000,0.150461,40431.52000,5.78604e-06,40431.52000,0
40431.53000,44.9469,40431.53000,0.150349,40431.53000,5.77611e-06,40431.53000,0
40431.54000,44.9454,40431.54000,0.150237,40431.54000,5.76617e-06,40431.54000,0
40431.55000,44.9439,40431.55000,0.150126,40431.55000,5.75624e-06,40431.55000,0
